school_code,concertado_status
17004153,No
17009515,No
17008894,No
17007658,No
17008110,No
17008018,No
17003291,Sí
17003288,Sí
17003318,No
17006460,No
17003264,No
17004682,No
17009904,No
17003321,No
17005327,No
17005601,No
17003306,No
17009916,No
17003343,No
17003392,No
17005819,No
17005406,Sí
17010189,No
17007211,No
17004517,No
17011081,No
17003434,No
17009761,No
17009746,No
17003461,No
17003495,No
17009448,No
17009813,No
17004736,No
17006630,No
17002612,No
17003732,No
17006903,No
17003471,No
17006873,No
17009527,No
17010372,No
17003586,No
17009485,No
17003598,No
17009229,No
17003616,No
17010153,No
17003628,No
17003631,No
17010128,No
17008389,No
17008249,No
17008973,No
17004992,No
17005376,No
17006915,No
17003653,Sí
17007816,No
17007661,No
17003641,No
17005972,No
17009862,No
17006061,No
17003689,No
17010293,No
17006071,No
17003719,No
17008213,No
17010682,No
17004700,Sí
17003756,No
17003801,No
17008602,No
17009308,No
17009199,No
17005777,No
17003823,No
17007142,No
17009114,No
17003872,No
17006599,No
17006587,No
17005923,No
17007841,No
17003896,Sí
17010219,No
17003902,No
17009953,No
17006812,No
17006101,No
17003926,No
17003938,No
17008353,No
17003941,No
17009771,No
17003537,No
17008201,No
17008493,No
17009680,No
17004049,No
17007956,No
17009795,No
17008316,No
17002983,No
17010037,No
17004062,No
17010098,No
17010207,No
17008341,No
17004906,No
17004074,No
17005960,No
17006824,No
17010232,No
17004098,No
17009205,No
17009047,No
17004116,No
17004128,No
17004189,No
17007944,No
17008390,No
17006836,No
17004748,No
17004190,No
17007762,No
17008948,No
17004207,No
17004219,No
17004220,No
17004232,No
17004244,No
17001954,No
17004347,No
17001942,Sí
17005613,No
17004281,No
17010566,No
17008997,No
25000031,No
25000067,No
25000080,Sí
25006434,No
25006859,No
25005260,No
25009265,No
25000730,No
25000122,No
25008479,No
25000158,No
25009711,No
25000161,No
25000183,No
25000195,No
25007153,No
25008819,No
25009010,No
25010450,No
25008893,No
25008698,No
25000225,No
25009630,No
25000250,No
25008637,No
25005119,No
25000274,No
25000286,No
25006835,No
25009307,No
25005120,No
25000316,No
25000341,No
25006483,No
25006872,No
25009411,No
25007992,No
25006227,No
25000420,No
25009691,No
25009721,No
25000468,No
25009885,No
25008911,No
25000471,Sí
25007049,No
25000584,No
25000602,No
25009769,No
25006069,No
25009770,No
25000626,No
25008030,No
25008315,No
25007165,No
25005429,No
25000638,No
25000535,No
25008561,No
25006793,No
25005727,No
25000781,No
25000833,No
25009575,No
25007074,No
25000811,Sí
25000778,No
25000857,No
25006082,Sí
25008789,No
25006136,No
25008273,No
25000821,Sí
25006884,No
25000869,No
25010097,No
25008534,No
25007086,No
25000951,No
25003676,No
25000961,No
25007700,No
25007098,No
25009538,No
25000985,No
25001001,No
25010012,No
25006598,No
25006896,No
25001011,No
25001023,Sí
25001059,No
25007001,No
25008832,No
25001084,No
25008418,No
25009708,No
25001096,No
25007104,No
25001199,No
25001126,No
25001990,No
25003238,No
25001229,No
25009541,No
25001242,No
25008947,No
25001254,No
25006801,No
25001266,No
25001278,No
25009137,No
25001281,No
25008571,No
25001311,No
25007190,No
25008662,No
25001291,No
25009502,No
25005685,No
25009095,No
25001321,No
25007955,No
25001333,No
25001357,No
25001400,No
25006501,No
25010346,No
25001424,No
25001436,No
25001394,No
25003494,No
25010425,No
25003950,No
25009526,No
25003652,No
25009681,No
25010292,No
25010048,No
25006240,No
25009319,No
25003755,No
25009988,No
25004231,No
25000110,No
25009496,No
25001072,No
25004085,No
25005909,No
25001138,No
25006549,No
25001539,No
25007025,No
25008339,No
25009472,No
25001606,No
25003974,No
25003470,No
25000559,No
25008376,No
25000481,No
25008391,No
25001692,No
25001709,No
25001758,No
25007505,No
25001771,Sí
25007967,No
25009113,No
25008704,No
25001761,No
25001886,No
25010000,No
25001795,No
25007670,No
25009642,No
25001801,No
25001916,No
25006094,Sí
25008251,No
25001928,No
25003536,No
25008674,No
25001618,No
25001710,No
25007037,No
25007499,No
25010152,No
25001722,No
25003664,No
25010361,No
25008352,No
25003688,No
25009976,No
25003792,No
25009939,No
25008935,No
25000675,No
25008583,No
25008558,No
25009125,No
25009666,No
25008194,No
25010218,No
25004188,No
25006811,No
25004152,Sí
25009368,No
25009186,No
25004140,No
25009241,No
25005533,No
25008388,No
25000146,No
25000171,No
25008431,No
25006148,No
25002957,No
25010139,No
25000699,No
25001175,No
25007724,No
25001141,No
25006525,No
25001151,Sí
25007566,No
25003500,No
25003822,No
25010051,No
25001473,No
25009848,No
25002970,No
25008340,No
25002982,No
25003019,No
25009991,No
25003032,No
25008480,No
25008923,No
25006410,No
25007611,No
25005466,No
25006744,No
25006926,No
25006033,No
25009162,No
25006252,No
25007301,No
25005341,Sí
25009401,No
25008200,No
25002052,No
25009484,No
25002064,No
25002799,No
25010127,No
25009393,No
25009034,No
25002131,No
25002571,No
25007396,No
25006011,No
25009459,No
25002672,No
25007013,No
25006720,No
25009678,No
25002374,Sí
25007751,No
25010401,No
25001953,No
25002647,Sí
25010243,No
25005442,No
25006264,No
25002222,Sí
25010115,No
25008649,No
25005880,No
25010206,No
25002143,No
25002726,No
25002775,Sí
25005703,Sí
25005673,No
25002787,No
25005430,No
25006409,No
25006495,No
25007621,No
25007207,No
25009836,No
25009344,No
25002076,No
25009381,No
25007311,No
25010188,Sí
25002350,Sí
25009927,No
25008170,No
25002091,No
25005491,No
25010334,No
25006513,No
25007189,No
25002313,Sí
25002696,No
25002751,Sí
25002489,Sí
25010309,No
25010413,No
25005697,Sí
25009587,No
25008856,No
25006963,No
25006975,No
25007694,No
25009216,No
25006938,No
25008303,No
25006951,No
25008868,No
25009423,No
25010024,No
25006941,No
25008492,No
25009812,No
25009824,No
25006999,No
25009435,No
25008820,No
25007736,No
25009071,No
25008777,No
25002106,No
25007323,No
25009149,No
25005417,Sí
25008901,No
25008212,No
25002121,No
25002088,No
25006771,No
25002431,Sí
25002684,No
25002623,Sí
25006276,No
25002659,No
25002234,Sí
25002003,No
25006197,No
25010221,No
25010280,No
25006732,No
25003056,No
25002854,No
25003093,No
25008871,No
25003123,No
25005892,No
25003263,No
25003111,No
25003135,No
25009204,No
25007128,No
25003147,No
25008625,No
25007682,No
25009277,No
25010164,No
25003184,Sí
25007517,No
25009356,No
25008443,No
25005171,No
25003202,No
25006537,No
25008716,No
25005545,No
25008728,No
25010310,No
25005557,No
25005582,No
25003196,Sí
25003275,No
25009447,No
25005570,No
25003299,No
25003241,No
25003305,No
25003330,No
25006471,No
25009873,No
25010383,No
25009320,No
25005132,No
25004310,No
25009563,No
25008996,No
25003469,No
25009371,No
25003482,No
25003551,No
25003585,No
25000511,No
25008765,No
25006574,No
25003718,No
25009915,No
25006902,No
25005983,No
25003809,No
25009654,No
25003810,No
25003846,No
25005910,No
25009198,No
25003858,No
25009290,No
25009851,No
25003861,No
25002911,Sí
25010085,No
25008686,No
25003871,No
25003895,No
25004000,No
25009629,No
25009940,No
25008467,No
25000560,No
25010231,No
25009083,No
25004024,No
25010036,No
25003627,No
25006446,No
25009617,No
25004036,No
25008248,No
25009605,No
25010358,No
25004048,No
25008364,No
25004103,No
25009289,No
25004073,No
25006768,No
25004115,No
25008731,No
25004218,No
25007529,No
25004221,No
25009231,No
25008753,No
25004279,Sí
25004309,Sí
25009101,No
25005454,No
25008421,No
25008881,No
25004280,No
25004243,No
25005144,No
25008844,No
25006291,No
25009514,No
25008182,No
25009599,No
25004395,No
25002921,No
25004401,No
25004413,No
25004814,No
25008595,No
25004528,No
25008546,No
25006781,No
25004531,No
25004504,No
25009332,No
25010395,No
25006215,No
25004474,Sí
25004462,No
25006914,No
25010061,No
25004498,No
25008790,No
25006021,No
25007438,No
25004516,Sí
25004486,Sí
25000717,No
25004565,No
25009460,No
25004577,No
25009964,No
25004607,No
25004644,No
25009757,No
25004656,No
25009794,No
25009733,No
25004711,No
25008017,No
25004723,No
25007141,No
25009228,No
25009800,No
25004747,No
25009253,No
25004759,No
25007608,No
25008984,No
25006288,No
25007712,No
25006847,No
25004802,Sí
25008455,No
25004772,No
25004826,No
25000845,No
25007116,No
25004851,No
25008972,No
25004863,No
25008741,No
25006239,No
25006860,No
25004929,No
25009046,No
25004966,No
25004981,No
25008029,No
25005016,No
25005090,No
25009058,No
25005053,No
25009782,No
25009551,No
25005065,No
25009174,No
25005077,No
25007062,No
25005107,No
43007671,No
43005297,No
43011893,No
43000081,No
43010441,No
43007087,No
43011662,No
43009497,No
43000135,No
43011111,No
43007464,No
43005303,No
43005315,No
43000214,No
43011558,No
43000226,No
43010891,No
43005327,No
43009977,No
43010402,No
43007488,No
43011297,No
43000251,No
43011674,No
43008754,No
43010669,No
43013099,No
43010773,No
43000330,No
43010888,No
43009473,No
43009515,No
43009761,No
43007415,No
43012873,No
43007245,No
43011273,No
43013257,No
43007397,No
43012964,No
43006599,Sí
43005224,No
43000275,No
43006101,No
43000329,No
43000299,Sí
43006186,No
43000421,No
43008870,No
43000433,No
43007579,No
43009709,No
43005133,No
43010566,No
43000470,No
43004736,No
43008985,No
43010177,No
43012277,No
43011790,No
43012113,No
43012459,No
43000512,No
43000548,No
43007506,No
43008821,No
43000551,No
43000561,No
43009813,No
43010463,No
43007634,No
43003951,No
43000603,No
43007683,No
43000615,No
43003136,No
43003151,Sí
43012976,No
43000639,No
43007440,No
43000640,No
43012851,No
43011017,No
43000652,No
43000676,No
43000688,No
43011285,No
43013181,No
43007257,No
43009898,No
43010803,No
43012344,No
43010712,No
43000706,No
43011121,No
43008419,No
43010657,No
43003975,No
43008781,No
43008547,No
43006654,No
43000755,Sí
43007038,No
43013041,No
43010141,No
43000731,No
43013130,No
43011212,No
43008262,No
43012149,No
43010335,No
43011078,No
43006356,No
43010581,No
43009631,No
43007130,No
43000779,No
43008195,No
43003987,No
43000792,No
43000809,No
43010645,No
43005340,No
43010050,No
43005893,No
43007646,No
43010451,No
43000949,No
43000895,No
43011686,No
43000950,No
43013087,No
43012502,No
43000962,No
43008699,No
43005364,No
43012241,No
43009667,No
43011649,No
43011935,No
43010001,No
43010815,No
43009850,No
43011716,No
43000998,No
43008535,No
43006964,No
43004074,No
43012137,No
43012721,No
43012927,No
43006873,No
43004013,No
43005376,No
43010499,No
43005352,No
43012812,No
43011261,No
43012745,No
43001498,No
43012733,No
43005455,No
43009931,No
43008407,No
43012231,No
43001735,No
43007211,No
43012204,No
43012319,No
43001929,No
43011960,No
43001942,No
43009953,No
43007403,No
43012320,No
43001966,No
43012061,No
43005492,No
43010062,No
43006988,No
43010037,No
43004803,No
43013075,No
43004748,No
43006587,No
43004797,No
43013129,No
43013221,No
43011871,No
43008602,No
43010165,No
43010189,No
43010906,No
43010025,No
43006903,No
43004815,No
43004761,Sí
43008924,No
43001334,No
43005613,No
43010591,No
43009564,No
43012563,No
43010748,No
43011081,No
43001826,No
43005625,No
43001051,No
43007555,No
43006691,No
43011091,No
43001115,No
43007233,No
43001127,No
43006939,No
43007491,No
43005388,No
43001243,No
43012356,No
43001231,No
43006642,No
43005406,No
43013154,No
43001280,No
43012381,No
43005418,No
43001310,No
43011108,No
43001346,No
43003941,No
43012307,No
43009278,No
43011753,No
43001656,No
43005339,No
43010414,No
43009680,No
43000597,No
43008481,No
43003185,No
43008237,No
43001097,No
43007427,No
43012599,No
43011704,No
43005391,No
43001462,No
43011042,No
43005467,No
43005479,No
43005947,No
43011595,No
43006241,No
43012885,No
43008936,No
43005480,No
43012186,No
43002016,No
43005145,No
43010271,No
43002892,No
43011819,No
43013117,No
43007221,No
43006551,No
43012010,No
43002958,Sí
43011741,No
43005546,No
43011637,No
43010049,No
43005157,No
43003082,No
43003100,No
43009679,No
43008511,No
43012401,No
43007774,No
43009734,No
43003112,Sí
43010232,No
43012691,No
43011698,No
43006681,No
43000871,No
43003835,No
43009163,No
43005601,No
43011972,No
43010839,No
43004037,No
43011984,No
43013178,No
43004050,No
43012174,No
43000184,No
43006976,No
43008493,No
43010542,No
43000263,No
43008894,No
43010293,No
43011856,No
43005194,No
43007580,No
43006290,Sí
43000391,Sí
43010761,No
43000378,No
43011923,No
43010578,No
43000627,No
43005698,No
43010633,No
43006174,No
43006617,No
43001036,No
43008900,No
43010992,No
43001048,No
43007208,No
43007531,No
43004657,No
43010797,No
43004116,No
43012654,No
43001361,No
43001383,No
43001395,No
43009990,No
43001437,No
43005421,No
43012757,No
43010220,No
43012915,No
43012988,No
43012095,No
43010487,No
43013038,No
43005443,No
43010323,No
43009825,No
43001553,No
43001577,Sí
43009187,No
43010475,No
43001565,Sí
43009758,No
43001607,No
43011901,No
43012903,No
43008638,No
43001668,No
43008377,No
43010013,No
43010980,No
43007002,No
43006095,Sí
43007129,No
43011248,No
43001681,No
43001701,Sí
43009254,No
43009527,No
43012265,No
43012289,No
43012071,No
43001796,No
43010694,No
43001851,No
43009886,No
43007476,No
43011807,No
43004517,No
43001954,No
43010967,No
43000020,No
43009217,No
43002053,No
43005509,No
43005510,No
43002144,No
43007798,No
43005522,No
43009837,No
43002171,No
43005534,No
43005674,No
43008882,No
43008857,No
43012769,No
43009710,No
43007373,No
43002314,Sí
43009151,No
43012681,No
43008067,No
43002594,No
43006216,No
43002260,No
43006991,No
43008109,No
43009485,No
43009199,No
43010131,No
43009552,No
43007385,No
43005753,No
43005765,No
43007831,No
43011959,No
43011832,No
43011601,No
43011145,No
43012836,No
43011315,No
43006678,No
43002570,No
43002272,No
43005820,Sí
43008833,No
43010864,No
43005901,No
43008444,No
43009874,No
43012824,No
43009904,No
43011005,No
43002338,Sí
43002417,Sí
43007907,No
43010736,No
43010505,No
43006459,No
43012411,No
43007166,No
43011844,No
43008331,No
43010207,No
43002375,Sí
43002259,No
43002351,Sí
43002247,No
43008171,No
43011066,No
43007105,No
43007178,No
43005741,Sí
43008845,No
43002429,Sí
43012083,No
43002235,No
43002211,No
43002511,Sí
43006228,No
43010852,No
43006061,No
43002582,No
43005935,No
43002442,Sí
43002478,Sí
43012940,No
43006541,No
43007919,No
43002387,No
43012630,No
43002661,No
43010301,No
43005558,No
43010751,No
43005561,No
43002752,No
43010529,No
43007658,No
43007181,No
43007452,No
43006371,No
43011194,No
43009928,No
43011418,No
43002776,No
43005571,No
43007749,No
43002831,No
43013282,No
43008420,No
43012678,No
43005662,No
43011765,No
43011200,No
43012022,No
43012666,No
43004967,Sí
43006393,No
43007543,No
43004955,No
43010921,No
43010347,No
43007518,No
43007026,No
43009451,No
43004931,No
43010153,No
43009540,No
43005583,No
43012034,No
43013026,No
43004189,No
43008432,No
43008501,No
43003227,No
43003008,No
43010943,No
43008456,No
43012368,No
43003011,No
43007841,No
43006708,No
43008948,No
43003021,Sí
43005595,No
43011251,No
43011224,No
43003069,No
43010724,No
43012228,No
43010098,No
43010372,No
43000721,No
43012371,No
43003124,No
43008778,No
43007051,No
43008729,No
43003616,No
43006940,No
43006253,No
43008560,No
43003641,No
43006265,No
43009448,No
43012629,No
43007981,No
43009539,No
43012447,No
43012162,No
43009722,No
43006125,No
43010700,No
43012708,No
43012216,No
43005959,No
43003653,No
43008791,No
43010396,No
43003690,No
43006277,No
43003525,No
43008304,No
43010281,No
43003501,Sí
43003720,No
43010438,No
43008997,No
43010256,No
43003719,Sí
43003631,Sí
43009576,No
43005704,No
43013233,No
43008584,No
43003410,Sí
43007853,No
43005731,Sí
43003537,Sí
43009175,No
43011561,No
43010876,No
43013191,No
43003483,Sí
43006563,No
43003495,Sí
43003707,Sí
43008766,No
43012125,No
43005169,No
43007117,No
43006630,No
43003732,No
43009369,No
43003586,Sí
43010955,No
43003321,No
43010979,No
43003550,Sí
43003306,No
43006162,Sí
43009230,No
43011479,No
43013063,No
43003461,Sí
43008390,No
43003549,Sí
43012642,No
43008687,No
43010268,No
43003801,No
43007610,No
43003847,No
43003884,No
43012794,No
43009643,No
43012253,No
43010918,No
43011650,No
43009242,No
43006851,No
43009746,No
43007661,No
43006952,No
43005911,No
43007713,No
43003768,No
43005170,No
43003793,Sí
43007725,No
43006381,No
43005686,No
43003756,No
43009771,No
43009862,No
43012800,No
43008912,No
43009291,No
43011170,No
43004441,No
43010128,No
43008468,No
43004438,No
43013142,No
43004244,No
43004256,No
43012711,No
43004232,No
43011911,No
43009266,No
43005182,Sí
43010244,No
43004311,Sí
43008730,No
43004268,No
43004402,Sí
43008389,No
43004372,Sí
43012046,No
43006496,No
43009965,No
43004463,No
43004487,No
43009916,No
43012393,No
43004505,No
43010074,No
43010670,No
43009205,No
43004581,Sí
43004554,Sí
43006575,No
43006861,No
43004633,No
43004611,No
43004529,No
43010785,No
43006733,No
43012587,No
43004608,No
43007816,No
43004530,No
43007828,No
43010608,No
43004591,Sí
43007521,No
43004700,No
43005637,No
43005650,No
43012575,No
43010104,No
43004864,No
43012150,No
43004888,No
43010621,No
43004921,No
43009801,No
43010086,No
43006289,No
43011492,No
43008055,No
43012551,No
43010426,No
43006332,No
43010530,No
43008742,No
43008158,No
43005972,No
43005005,No
43004979,No
43008523,No
43005017,No
43007804,No
43005081,No
43006046,No
43013051,No
43005108,No
43009588,No
43009783,No
43005121,No
43001000,No
43009941,No
06005721,No
06000034,No
06000356,No
06000046,No
06000058,No
06007156,No
06000071,No
06000083,No
06006681,No
06000113,No
06006905,No
06006942,No
06000137,No
06000149,No
06005688,Sí
06012863,No
06000231,Sí
06000241,Sí
06000307,No
06005974,No
06000174,No
06000162,No
06000319,No
06000216,No
06000186,No
06000198,No
06006841,No
06000228,No
06011354,No
06006802,No
06006887,No
06000265,No
06000289,No
06005573,No
06000320,No
06000642,No
06006267,Sí
06006243,No
06000344,No
06011196,No
06006097,No
06000381,No
06005846,No
06000976,No
06012772,No
06012701,No
06012917,No
06012723,No
06007144,Sí
06012516,Sí
06007375,Sí
06006279,No
06010911,No
06012875,No
06007454,No
06011007,No
06012826,No
06011044,No
06010970,No
06006796,No
06001117,No
06012668,No
06012760,No
06005500,No
06001129,Sí
06000708,Sí
06000733,Sí
06005551,No
06000745,Sí
06000757,Sí
06000770,Sí
06000721,Sí
06000711,Sí
06000812,Sí
06005561,No
06000800,Sí
06001166,Sí
06012656,No
06011664,No
06012504,No
06011068,No
06007855,No
06012589,No
06011147,No
06010878,No
06012565,No
06012887,No
06001130,Sí
06011019,No
06005986,No
06000541,No
06011184,No
06011159,No
06005731,No
06000460,No
06001208,No
06006981,No
06000472,No
06001154,No
06005469,No
06001178,No
06000988,No
06000484,No
06006644,No
06000599,No
06000587,No
06006462,No
06012814,No
06000502,No
06000496,No
06000575,No
06007685,No
06005640,No
06000526,No
06000538,No
06000691,No
06000551,No
06006310,No
06011160,No
06006115,No
06011214,No
06011241,No
06000654,No
06011202,No
06011238,No
06000678,No
06000666,No
06011226,No
06006671,No
06000940,No
06007569,No
06001026,No
06007697,No
06000939,No
06006851,No
06001075,No
06001211,No
06000991,No
06001002,No
06006899,No
06000952,No
06001221,No
06003564,No
06001439,No
06006504,No
06001476,No
06001518,No
06007715,No
06001521,No
06001531,No
06002547,No
06007259,No
06001543,No
06001555,No
06011020,No
06005925,Sí
06001592,Sí
06001579,No
06001567,No
06011688,No
06011676,No
06011251,No
06001610,No
06001658,No
06001661,No
06012188,No
06002249,No
06001671,No
06001683,No
06001695,No
06011263,No
06006693,No
06001725,No
06001749,No
06001762,No
06001798,No
06007223,No
06001804,No
06001816,No
06011275,No
06011111,No
06001944,No
06005585,No
06001907,No
06006929,No
06001956,No
06002134,No
06002122,Sí
06012899,No
06002067,Sí
06002043,Sí
06012929,No
06012528,No
06006051,No
06001981,No
06001993,No
06001971,No
06001968,No
06006188,No
06004970,No
06007521,No
06011287,No
06002092,No
06002079,No
06002110,No
06002080,No
06004854,No
06002237,No
06007120,No
06002274,No
06002286,No
06007296,No
06012671,No
06002304,No
06002316,No
06011299,No
06007031,No
06002365,No
06012759,No
06007314,No
06002389,Sí
06002377,No
06007727,No
06007077,No
06007201,No
06006474,No
06002419,No
06006486,No
06007387,No
06002420,No
06012841,No
06006991,No
06002158,No
06007132,No
06001294,No
06007739,No
06002468,No
06002869,No
06001300,No
06011032,No
06002493,Sí
06002471,No
06006516,No
06005408,No
06002560,No
06002161,No
06007341,No
06002572,No
06011421,No
06006528,No
06002626,No
06011494,No
06002638,No
06002641,No
06002651,No
06002675,No
06005664,No
06002687,No
06007399,No
06006012,No
06012802,No
06007272,No
06011101,No
06002742,No
06007028,No
06002754,No
06011305,No
06002811,No
06002791,No
06000061,No
06000411,No
06001865,No
06001919,No
06002456,No
06003281,No
06001713,No
06002535,No
06003655,No
06006747,No
06003667,No
06012851,No
06003928,No
06007740,No
06004180,No
06004787,No
06005196,No
06007636,No
06010854,No
06002882,No
06007302,No
06006361,Sí
06002900,Sí
06002894,No
06011317,No
06011123,No
06002870,No
06012206,No
06000022,No
06007260,No
06012693,No
06004271,No
06005548,No
06004261,No
06011329,No
06006656,No
06002951,No
06002961,No
06012619,No
06002973,No
06007430,No
06012607,No
06003001,No
06003047,No
06003059,No
06003175,No
06005858,No
06012498,No
06012711,No
06012577,No
06007831,No
06012784,No
06005949,No
06006723,Sí
06003187,Sí
06003217,Sí
06003242,Sí
06003199,Sí
06003254,Sí
06003266,Sí
06010994,No
06002250,Sí
06012905,No
06006255,No
06011172,No
06003141,No
06011135,No
06011691,No
06005470,No
06003102,No
06005652,No
06003126,No
06006498,No
06003229,No
06006760,No
06003138,No
06003436,No
06006401,No
06006103,No
06003114,No
06006127,No
06003412,No
06003321,No
06011536,No
06011433,No
06011330,No
06003424,No
06005883,No
06006735,No
06006863,No
06003382,No
06005627,No
06007405,No
06003370,No
06003461,No
06011615,No
06003473,No
06006701,No
06003503,Sí
06003552,No
06011366,No
06005457,Sí
06010969,No
06003591,Sí
06005998,No
06003588,No
06005494,No
06003643,No
06006437,No
06011378,No
06006875,No
06012553,No
06006061,No
06003618,No
06007351,No
06003679,No
06011381,No
06006978,No
06003709,No
06007119,No
06006309,No
06007284,No
06003710,No
06007570,No
06003734,No
06003758,Sí
06007171,No
06003746,No
06006450,No
06012531,No
06006191,No
06003886,No
06007211,No
06003898,No
06011585,No
06006838,No
06006711,No
06011779,No
06003916,No
06002602,No
06007053,No
06003941,No
06010866,Sí
06003953,No
06003977,Sí
06003989,Sí
06003965,No
06007041,No
06004015,No
06004052,No
06004064,No
06007004,No
06004040,No
06001324,No
06011718,No
06007235,No
06004091,No
06011470,No
06004635,No
06004143,No
06012735,No
06007193,No
06004155,No
06007752,No
06002171,No
06004192,No
06004209,No
06007016,No
06004234,No
06007168,No
06005755,No
06011411,No
06007429,No
06004246,No
06007764,No
06004258,No
06007651,No
06004313,No
06007594,No
06007338,No
06004337,No
06007776,No
06004349,No
06012051,No
06007788,No
06004362,Sí
06007326,No
06004350,No
06006322,No
06004398,No
06012747,No
06007545,No
06004428,No
06004453,No
06005597,No
06004465,No
06012681,No
06004477,No
06004507,No
06004519,No
06001361,No
06004520,No
06002195,No
06001397,No
06007791,No
06006930,No
06004878,Sí
06004866,No
06011391,No
06004544,No
06004556,No
06004568,No
06004647,No
06004660,No
06007089,No
06004593,Sí
06004581,No
06011408,No
06007600,No
06004611,No
06004623,No
06003692,No
06010881,Sí
06012838,No
06012486,No
06004726,Sí
06004702,Sí
06004714,Sí
06007181,No
06010891,No
06004763,No
06004684,No
06004741,No
06011342,No
06004738,No
06001427,No
06004775,No
06004799,No
06012590,No
06004805,No
06011500,No
06005950,Sí
06004921,Sí
06006206,No
06004908,No
06005861,No
06004881,No
06005779,No
06004994,No
06004891,No
06004933,No
06006814,No
06007818,No
06004982,No
06004969,No
06005007,No
06007612,No
06007065,No
06005019,No
06005056,No
06002201,No
06005238,No
06005101,No
06010957,No
06005093,Sí
06012644,No
06006000,No
06005071,No
06005068,No
06005901,No
06005081,No
06005135,No
06011482,No
06006966,No
06005123,No
06005111,No
06005159,No
06007821,No
06007247,No
06005172,No
06007624,No
06007090,No
10000051,No
10000063,No
10000087,No
10008001,No
10012168,No
10000117,No
10006892,No
10500321,No
10000181,No
10008207,No
10000211,No
10013628,No
10008268,No
10000245,No
10000312,No
10013598,No
10000373,No
10000385,No
10013707,No
10000403,No
10012171,No
10000440,Sí
10000439,No
10012491,No
10000427,No
10000464,No
10001572,No
10007781,No
10007008,No
10005620,No
10000580,No
10008153,No
10000610,No
10000725,No
10008487,No
10007367,No
10013422,No
10013434,No
10012363,No
10013537,No
10013689,No
10012201,No
10013720,No
10012272,No
10012053,No
10006569,No
10013631,No
10008244,Sí
10001043,Sí
10001006,Sí
10008402,Sí
10008451,Sí
10000831,Sí
10001146,Sí
10001110,Sí
10001031,Sí
10001055,Sí
10001092,Sí
10007422,No
10012077,No
10013550,No
10013690,No
10013641,No
10012041,No
10013562,No
10013677,No
10007148,No
10600649,No
10000919,No
10012223,No
10006454,No
10000971,No
10000932,No
10000907,No
10012089,No
10008293,No
10000865,No
10007719,No
10007471,No
10000890,No
10007379,No
10000968,No
10001134,No
10013409,No
10013586,No
10007276,No
10012399,No
10012417,No
10007082,No
10012375,No
10012387,No
10000944,No
10007483,No
10012193,No
10012338,No
10007410,No
10007707,No
10000804,No
10006910,No
10000774,No
10000816,No
10000798,No
10000786,No
10007631,No
10001298,No
10008098,No
10006570,No
10007902,No
10007835,No
10001456,No
10001468,No
10001511,No
10013616,No
10008025,No
10001560,No
10012508,No
10008581,No
10001596,No
10001705,No
10001754,No
10007914,No
10001811,No
10001821,No
10001833,No
10008694,No
10001845,No
10000142,No
10001882,No
10001900,No
10012235,No
10002072,Sí
10007151,No
10002059,No
10002060,No
10007331,No
10013446,No
10012429,No
10007896,No
10013410,No
10002141,No
10007938,No
10002564,No
10002485,No
10007951,No
10012570,No
10002205,No
10008271,No
10002230,No
10002278,No
10008578,No
10007941,No
10002369,No
10600315,No
10002424,No
10008591,No
10007811,No
10001481,No
10008104,No
10002515,No
10008359,No
10002631,No
10013732,No
10008062,No
10002795,No
10013021,No
10002758,No
10008311,No
10002837,No
10006818,No
10013458,No
10003453,No
10002849,No
10007744,No
10007446,No
10007033,No
10002931,No
10002965,No
10012430,No
10008396,No
10008323,No
10003003,No
10008219,No
10003064,No
10005930,No
10007926,No
10002451,No
10004263,No
10008037,No
10003143,No
10013665,No
10007513,No
10008086,No
10012259,No
10003180,No
10012065,No
10003192,No
10008116,No
10003209,No
10008128,No
10012341,No
10003210,No
10008608,No
10003261,No
10012181,No
10008542,No
10008013,No
10003283,No
10012661,No
10008611,No
10008074,No
10003313,No
10012314,No
10008621,No
10006582,No
10003386,No
10003519,Sí
10007161,No
10003507,No
10007239,No
10012442,No
10008438,No
10003544,No
10003556,No
10003635,Sí
10007823,No
10008232,No
10008050,No
10003660,No
10003659,No
10008049,No
10007240,No
10003714,No
10003702,No
10012454,No
10007884,No
10007525,No
10006478,No
10003830,No
10006879,No
10003829,No
10008499,No
10013756,Sí
10006430,No
10003921,Sí
10007355,No
10007689,No
10003878,No
10003891,No
10006481,No
10003842,No
10007252,No
10008505,No
10003854,No
10003601,No
10003866,No
10003970,No
10003982,No
10007872,No
10012478,No
10004160,No
10004172,No
10000348,No
10004214,No
10004238,No
10013744,No
10006983,No
10007021,No
10004457,No
10008633,No
10007690,No
10012521,No
10013574,No
10012284,No
10004664,Sí
10004573,Sí
10004691,Sí
10004706,Sí
10004676,Sí
10004561,No
10007173,No
10004615,No
10008748,No
10004639,No
10007321,No
10004597,No
10004640,No
10004627,No
10007653,No
10004721,No
10012481,No
10007070,No
10012511,No
10004603,No
10007665,No
10004494,No
10007720,No
10006648,No
10008645,No
10006600,No
10004482,No
10004792,No
10004809,No
10007768,No
10002126,No
10005334,No
10002138,No
10004901,No
10004925,No
10012247,No
10005346,No
10007963,No
10013197,No
10005024,No
10007011,No
10007975,No
10008256,No
10013653,No
10008281,No
10005206,No
10008657,No
10005221,No
